web-scraper-order,web-scraper-start-url,pages,Auther
"1684612539-315","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62","Aasim Ur Rehman Ganie"
"1684612539-316","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62","Lauren E. Reeves"
"1684612539-317","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62","Douglas J. Kennett"
"1684612539-318","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62","Pt Pisa PhD"
"1684612539-319","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62","Chi‐Chung Lee"
"1684612539-320","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=62",""
"1684612542-321","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64",""
"1684612542-322","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64","Christopher J. Whelan"
"1684612542-323","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64","George S. Hishmeh"
"1684612542-324","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64",""
"1684612542-325","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64","Asbjørn Jokstad"
"1684612542-326","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64","John Stirling"
"1684612542-327","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64","Nobuo Nakamura"
"1684612542-328","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64","Yasuo Nakayama"
"1684612542-329","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64","Seizo Yabuuchi"
"1684612542-330","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=64","Yoko Takei"
"1684612545-331","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66",""
"1684612545-332","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66","Tadahiro Kurosawa"
"1684612545-333","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66","Hideo Harada"
"1684612545-334","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66",""
"1684612545-335","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66",""
"1684612545-336","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66",""
"1684612545-337","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66","Hirofumi Tanaka"
"1684612545-338","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66","V. A. Sapozhnikov"
"1684612545-339","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66","Leslie L. Miller"
"1684612545-340","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=66","ELYSE SPEAKS"
"1684612551-341","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68","Patricia Roberts-Miller"
"1684612551-342","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68",""
"1684612551-343","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68","Ken Nishina"
"1684612551-344","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68","Risaku Tsunokae"
"1684612551-345","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68","Masakazu Yamada"
"1684612551-346","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68","Teizo Takahashi"
"1684612551-347","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68","Rinjiro Sasaki"
"1684612551-348","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68","K Kawamura"
"1684612551-349","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68","Shiro Maeda"
"1684612551-350","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=68","Takehiko Yamamoto"
"1684612554-351","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70",""
"1684612554-352","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70","Tseten Wangchuk Sharlho"
"1684612554-353","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70","Anita Chen"
"1684612554-354","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70","Xingfu Xian"
"1684612554-355","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70",""
"1684612554-356","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70","Shannon Xavier"
"1684612554-357","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70","Christine Mohr"
"1684612554-358","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70","Algimantas Zakarevičius"
"1684612554-359","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70","HK Ulatowska"
"1684612554-360","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=70","W.T. David Sc.D."
"1684612557-361","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","R. W. Hoyle"
"1684612557-362","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","Peggy Chaplin"
"1684612557-363","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","none"
"1684612557-364","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","John B. Williamson"
"1684612557-365","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","P. Chowdhuri"
"1684612557-366","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","Dafna Weinberg"
"1684612557-367","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","Kiyoshi Nagasuga"
"1684612557-368","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","Xuebing Liu"
"1684612557-369","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","Giorgio Riello"
"1684612557-370","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=72","Elaine Igoe"
"1684612561-371","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74","F. Larher"
"1684612561-372","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74","Louis A. Romaña"
"1684612561-373","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74","P. Campmas"
"1684612561-374","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74","S. Martin"
"1684612561-375","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74","Philippe Négrel"
"1684612561-376","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74","P. Danel"
"1684612561-377","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74","Marcel Ferrendier"
"1684612561-378","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74",""
"1684612561-379","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74",""
"1684612561-380","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=74","ANDRZEJ SZKLARSKI"
"1684612568-381","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=75","KIRSTINE AGNETE OLSEN"
"1684612571-382","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","Lieping Ye"
"1684612571-383","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","Francis Rose"
"1684612571-384","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","Paul Binet"
"1684612571-385","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","Lucien Durin"
"1684612571-386","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","Ernest Somon"
"1684612571-387","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","Robert Lemesle"
"1684612571-388","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","H. Hoestlandt"
"1684612571-389","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","Jean-Marie Géhu"
"1684612571-390","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","Daniel Bernard"
"1684612571-391","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=73","François Moreau"
"1684612574-392","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","Chloé de Vos"
"1684612574-393","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","H. Divithure"
"1684612574-394","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","Kazuaki YANAGISAWA"
"1684612574-395","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","Toshihiro YAMAMOTO"
"1684612574-396","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","I. King"
"1684612574-397","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","P. G. Swann"
"1684612574-398","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","R. W. Hoyle"
"1684612574-399","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","Peggy Chaplin"
"1684612574-400","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","none"
"1684612574-401","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=71","John B. Williamson"
"1684612578-402","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","Kazuyoshi Yagishita"
"1684612578-403","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","Toshio Iwasaki"
"1684612578-404","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","Hideo Kondo"
"1684612578-405","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","Jeff Mead MPIA (CCP) AICP"
"1684612578-406","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","Denise Chávez"
"1684612578-407","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","Yunhong Wang"
"1684612578-408","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","Georg A. Schreiber"
"1684612578-409","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","P.A Davies"
"1684612578-410","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","Cüneyt Temur"
"1684612578-411","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=69","Joshua Aizenman"
"1684612581-412","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","H. C. D. DE WIT"
"1684612581-413","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","K.L. Abya"
"1684612581-414","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","Sammy Smooha"
"1684612581-415","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","Roy Andrew Miller"
"1684612581-416","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","David Busby Edwards"
"1684612581-417","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","Mary Nevill"
"1684612581-418","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","Gloria Streit Olness"
"1684612581-419","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","Sarah‐Jane Hays"
"1684612581-420","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","Anastasia Linnik"
"1684612581-421","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=67","Mei‐Lien Chen"
"1684612584-422","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65","Zhao Yuqiu"
"1684612584-423","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65",""
"1684612584-424","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65","Gwilym O. Griffith"
"1684612584-425","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65",""
"1684612584-426","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65",""
"1684612584-427","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65","N.M. Strakhov"
"1684612584-428","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65","P. MCGOLDRICK"
"1684612584-429","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65","P. H. LOWE"
"1684612584-430","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65",""
"1684612584-431","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=65",""
"1684612589-432","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63",""
"1684612589-433","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63","Victoria Anastasyadis"
"1684612589-434","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63","Erica Warren"
"1684612589-435","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63","Takamichi IWAMURA"
"1684612589-436","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63",""
"1684612589-437","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63","George Galster"
"1684612589-438","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63","Ann M. Kleinschmidt"
"1684612589-439","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63","Philip J Lankester"
"1684612589-440","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63","K. V. SINCLAIR"
"1684612589-441","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=63","none"
"1684612593-442","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61","Radi Salim"
"1684612593-443","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61","Juyoung Kim"
"1684612593-444","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61","Zhe Jiang"
"1684612593-445","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61","Jonas Bagdonas"
"1684612593-446","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61","Annelize Bonthuys"
"1684612593-447","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61","Angela Brayham"
"1684612593-448","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61","Virginia Gardner Troy"
"1684612593-449","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61",""
"1684612593-450","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61","K.F. Nesturch"
"1684612593-451","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=61","Sir J.J. Thomson O.M. F.R.S."
"1684612596-452","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59","Mitsunori Wada"
"1684612596-453","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59","Sogo Tetsumoto"
"1684612596-454","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59","Masami Oku"
"1684612596-455","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59","Takeo Nito"
"1684612596-456","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59","Sogo Tetsumoto"
"1684612596-457","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59","Satoru Oka"
"1684612596-458","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59","Toshio Fukuzumi"
"1684612596-459","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59",""
"1684612596-460","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59","Deborah A. Phillips"
"1684612596-461","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=59",""
"1684612600-462","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=57",""
"1684612600-463","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=57","A. van Laar"
"1684612600-464","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=57","Çetin Aytek[idot]n"
"1684612600-465","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=57","Junde Wang"
"1684612600-466","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=57","Akitaka Matsumura"
"1684612600-467","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=57","Evelina Fedorenko"
"1684612600-468","https://www.tandfonline.com/action/doSearch?AllField=authers","https://www.tandfonline.com/action/doSearch?AllField=authers&pageSize=10&subjectTitle=&startPage=57","Zhao Ouyang"
